Rec No	Cod Imput	Tipo Movim	Fecha Comprob	Periodo Contable	Num Comprob	Descripcion	Importe	Actividad	Tipo Proveedor	Cod Provincia	Nro Ordenpago	Memo
779	10,304	Facturas Cuenta Corriente	78,819	78,835	4,023	COMERCIAL EUSEBIA S.A.	12,602.38	0	2	13	0	
780	53	Facturas Cuenta Corriente	78,826	78,835	4,065	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
781	10,018	Facturas Cuenta Corriente	78,826	78,835	4,065	COMERCIAL EUSEBIA S.A.	12,962.95	0	2	13	0	
782	155	Facturas Cuenta Corriente	78,826	78,835	4,065	COMERCIAL EUSEBIA S.A.	49,209.52	0	2	13	0	
783	53	Facturas Cuenta Corriente	78,830	78,835	4,109	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
784	155	Facturas Cuenta Corriente	78,830	78,835	4,109	COMERCIAL EUSEBIA S.A.	31,194.55	0	2	13	0	
785	10,304	Facturas Cuenta Corriente	78,830	78,835	4,109	COMERCIAL EUSEBIA S.A.	3,949.34	0	2	13	0	
786	100,083	Facturas Cuenta Corriente	78,811	78,835	1,281	TORRAZA LUIS ORDEÑADORAS	2,200.00	0	15	115	0	
787	31,001	Facturas Cuenta Corriente	78,811	78,835	1,281	TORRAZA LUIS ORDEÑADORAS	1,200.00	0	15	115	0	
788	206	Facturas Cuenta Corriente	78,811	78,835	1,281	TORRAZA LUIS ORDEÑADORAS	13,129.65	0	15	115	0	
789	60,602	Facturas Cuenta Corriente	78,804	78,805	57	FORNARI PEDRO EMILIO	12,540.00	0	9	252	0	
790	100,086	Facturas Cuenta Corriente	78,807	78,835	1,001	BANCO DE SANTA FE	609	0	16	252	0	
791	10,041	Ventas Cuenta Corriente	78,865	78,865	18	PEIRETTI MIGUEL S.R.L.	593,164.00	0	3	96	0	
792	100,050	Factura Cuenta Corriente	78,850	78,865	9,436	COOP AGR.GANAD.BDO.DE YRIGOYEN	263,540.28	2	4	200	0	
793	80,304	Facturas Cuenta Corriente	78,848	78,865	106,414	OPER.DE ESTAC.DE SERV. SA	466.77	0	5	252	0	
794	80,304	Facturas Cuenta Corriente	78,842	78,865	106,196	OPER.DE ESTAC.DE SERV. SA	802.24	0	5	252	0	
795	80,304	Facturas Cuenta Corriente	78,852	78,865	1,367	BYJ COMBUSTIBLES SRL	715.72	0	5	4	0	
796	80,304	Facturas Cuenta Corriente	78,847	78,865	64,944	OPER.DE ESTAC.DE SERV. SA	712.42	0	5	252	0	
797	80,304	Facturas Cuenta Corriente	78,829	78,836	105,535	OPER.DE ESTAC.DE SERV. SA	553.92	0	5	252	0	
798	10,144	Facturas Cuenta Corriente	78,865	78,865	7,144	Elsener Pinturas SA	662.56	0	13	252	0	
799	100,052	Facturas Cuenta Corriente	78,849	78,865	11,338,238	SENASA	338	0	19	252	0	
800	100,052	Facturas Cuenta Corriente	78,849	78,865	11,338,212	SENASA	338	0	19	252	0	
801	10,008	Facturas Cuenta Corriente	78,835	78,836	134	SANTA CRUZ DANIEL DOMINGO	46,522.00	0	7	13	0	
802	100,075	Facturas Cuenta Corriente	78,839	78,865	172	ANDRETICH HUGO A	1,000.00	0	8	252	0	
803	100,076	Facturas Cuenta Corriente	78,835	78,836	22,290	GOMERIA SANTA EUSEBIA	862	0	11	13	0	
804	60,602	Facturas Cuenta Corriente	78,835	78,836	58	FORNARI PEDRO EMILIO	12,540.00	0	9	252	0	
805	60,501	Facturas Cuenta Corriente	78,839	78,865	1,121	ABC	39	0	24	252	0	
806	90,456	Facturas Cuenta Corriente	78,841	78,865	6,433,214	SANCOR SEGUROS	539.32	0	14	18	0	
807	90,456	Facturas Cuenta Corriente	78,841	78,865	6,573,226	SANCOR SEGUROS	420.02	0	14	18	0	
808	100,077	Facturas Cuenta Corriente	78,850	78,865	4,898,565	SANCOR SEGUROS	227.5	0	14	18	0	
809	100,077	Facturas Cuenta Corriente	78,850	78,865	4,538,415	SANCOR SEGUROS	204.53	0	14	18	0	
810	100,077	Facturas Cuenta Corriente	78,850	78,865	4,584,970	SANCOR SEGUROS	204.53	0	14	18	0	
811	100,077	Facturas Cuenta Corriente	78,850	78,865	4,584,971	SANCOR SEGUROS	204.53	0	14	18	0	
812	100,077	Facturas Cuenta Corriente	78,812	78,836	5,157,929	SANCOR SEGUROS	204.53	0	14	18	0	
813	209	Facturas Cuenta Corriente	78,842	78,865	1,546	FUNDACION CASTELLANOS	7,373.18	0	27	252	0	
814	70,771	Facturas Cuenta Corriente	78,842	78,865	1,546	FUNDACION CASTELLANOS	3,827.82	0	27	252	0	
815	10,026	Facturas Cuenta Corriente	78,865	78,865	13,536	INSUPEC SA	649	0	31	252	0	
816	205	Facturas Cuenta Corriente	78,864	78,865	13,462	INSUPEC SA	18,421.34	0	31	252	0	
817	31,001	Facturas Cuenta Corriente	78,844	78,865	550	TALLER METALURGICO LOPEZ	762	0	17	13	0	
818	90,482	Facturas Cuenta Corriente	78,844	78,865	550	TALLER METALURGICO LOPEZ	839.73	0	17	13	0	
819	100,074	Facturas Cuenta Corriente	78,856	78,865	4	CASTELLARI Fer. Y PONS EDITA	95,054.35	0	6	13	0	
820	53	Facturas Cuenta Corriente	78,844	78,865	4,162	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
821	155	Facturas Cuenta Corriente	78,844	78,865	4,162	COMERCIAL EUSEBIA S.A.	49,147.48	0	2	13	0	
822	90,103	Facturas Cuenta Corriente	78,844	78,865	4,162	COMERCIAL EUSEBIA S.A.	9,972.83	0	2	13	0	
823	10,173	Facturas Cuenta Corriente	78,844	78,865	4,162	COMERCIAL EUSEBIA S.A.	3,240.00	0	2	13	0	
824	90,482	Facturas Cuenta Corriente	78,844	78,865	4,162	COMERCIAL EUSEBIA S.A.	1,118.88	0	2	13	0	
825	90,485	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	5,912.00	0	2	13	0	
826	155	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	32,456.53	0	2	13	0	
827	53	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
828	10,173	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	4,896.00	0	2	13	0	
829	10,305	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	1,452.94	0	2	13	0	
830	10,304	Facturas Cuenta Corriente	78,845	78,865	4,231	COMERCIAL EUSEBIA S.A.	24,998.05	0	2	13	0	
831	155	Facturas Cuenta Corriente	78,850	78,865	4,296	COMERCIAL EUSEBIA S.A.	30,467.11	0	2	13	0	
832	53	Facturas Cuenta Corriente	78,850	78,865	4,296	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
833	10,244	Facturas Cuenta Corriente	78,856	78,865	4,365	COMERCIAL EUSEBIA S.A.	38,150.00	0	2	13	0	
834	90,103	Facturas Cuenta Corriente	78,856	78,865	4,365	COMERCIAL EUSEBIA S.A.	20,639.30	0	2	13	0	
835	53	Facturas Cuenta Corriente	78,856	78,865	4,365	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
836	155	Facturas Cuenta Corriente	78,856	78,865	4,365	COMERCIAL EUSEBIA S.A.	31,043.24	0	2	13	0	
837	10,801	Facturas Cuenta Corriente	78,856	78,865	4,365	COMERCIAL EUSEBIA S.A.	3,630.00	0	2	13	0	
838	10,173	Facturas Cuenta Corriente	78,858	78,865	4,390	COMERCIAL EUSEBIA S.A.	864	0	2	13	0	
839	10,244	Facturas Cuenta Corriente	78,858	78,865	4,390	COMERCIAL EUSEBIA S.A.	4,815.00	0	2	13	0	
840	10,304	Facturas Cuenta Corriente	78,858	78,865	4,390	COMERCIAL EUSEBIA S.A.	14,396.64	0	2	13	0	
841	10,173	Facturas Cuenta Corriente	78,864	78,865	4,944	COMERCIAL EUSEBIA S.A.	4,032.00	0	2	13	0	
842	155	Facturas Cuenta Corriente	78,864	78,865	4,944	COMERCIAL EUSEBIA S.A.	45,920.95	0	2	13	0	
843	53	Facturas Cuenta Corriente	78,864	78,865	4,944	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
844	31,101	Facturas Cuenta Corriente	78,844	78,865	153	MILANESIO OMAR MIGUEL	1,200.00	0	17	13	0	
845	100,083	Facturas Cuenta Corriente	78,831	78,836	1,352	TORRAZA LUIS ORDEÑADORAS	500	0	15	115	0	
846	206	Facturas Cuenta Corriente	78,831	78,836	1,352	TORRAZA LUIS ORDEÑADORAS	10,201.08	0	15	115	0	
847	204	Facturas Cuenta Corriente	78,858	78,865	1,610	TORRAZA LUIS ORDEÑADORAS	2,492.90	0	15	115	0	
848	100,083	Facturas Cuenta Corriente	78,860	78,865	1,646	TORRAZA LUIS ORDEÑADORAS	400	0	15	115	0	
849	206	Facturas Cuenta Corriente	78,860	78,865	1,646	TORRAZA LUIS ORDEÑADORAS	1,134.88	0	15	115	0	
850	204	Facturas Cuenta Corriente	78,831	78,836	688	INSUTAMBO AYR	1,437.25	0	13	253	0	
851	204	Facturas Cuenta Corriente	78,862	78,865	738	INSUTAMBO AYR	2,096.50	0	13	253	0	
852	30,601	Facturas Cuenta Corriente	78,854	78,865	958	TULIO F. VARZZI	1,229.00	0	5	115	0	
853	70,771	Facturas Cuenta Corriente	78,858	78,865	86	Leiggener Ruben Ricardo	2,959.00	0	17	252	0	
854	70,771	Facturas Cuenta Corriente	78,865	78,865	14,904	BAICAT HOGAR SRL	400.83	0	18	252	0	
855	60,705	Facturas Cuenta Corriente	78,867	78,896	6,322,415	COMUNA PUEBLO MARINI	569.01	0	26	0	0	
856	100,088	Facturas Cuenta Corriente	78,819	78,836	229,998	SANCOR SEGUROS	122	0	14	18	0	
857	100,088	Facturas Cuenta Corriente	78,819	78,836	229,998	SANCOR SEGUROS	479	0	14	18	0	
858	100,086	Facturas Cuenta Corriente	78,836	78,865	1,101	BANCO DE SANTA FE	653.81	0	16	252	0	
859	10,228	Orden de Pago	78,889	78,889	125	ABC	76	0	24	252	125	
860	10,228	Orden de Pago	78,889	78,889	126	ANDRETICH HUGO A	2,000.00	0	8	252	126	
861	10,228	Orden de Pago	78,889	78,889	127	BAICAT HOGAR SRL	485	0	18	252	127	
862	10,228	Orden de Pago	78,889	78,889	128	BYJ COMBUSTIBLES SRL	2,363.24	0	5	4	128	
863	10,228	Orden de Pago	78,889	78,889	129	COMUNA PUEBLO MARINI	569.01	0	26	0	129	
864	10,228	Orden de Pago	78,889	78,889	130	Elsener Pinturas SA	801.7	0	13	252	130	
865	10,228	Orden de Pago	78,889	78,889	131	EPE	8,063.98	0	25	208	131	
866	10,228	Orden de Pago	78,889	78,889	132	FORNARI PEDRO EMILIO	12,540.00	0	9	252	132	
867	10,228	Orden de Pago	78,889	78,889	133	FORNARI PEDRO EMILIO	12,540.00	0	9	252	133	
868	10,228	Orden de Pago	78,889	78,889	134	FUNDACION CASTELLANOS	11,201.00	0	27	252	134	
869	10,228	Orden de Pago	78,889	78,889	135	GOMERIA SANTA EUSEBIA	1,745.04	0	11	13	135	
870	10,228	Orden de Pago	78,889	78,889	136	GOMERIA SANTA EUSEBIA	1,043.02	0	11	13	136	
871	10,228	Orden de Pago	78,889	78,889	137	BANCO DE SANTA FE	20,428.80	0	16	252	137	
872	10,228	Orden de Pago	78,889	78,889	138	INSUPEC SA	23,075.11	0	31	252	138	
873	10,228	Orden de Pago	78,889	78,889	139	INSUTAMBO AYR	1,739.07	0	13	253	139	
874	10,228	Orden de Pago	78,889	78,889	140	INSUTAMBO AYR	2,536.77	0	13	253	140	
875	10,228	Orden de Pago	78,889	78,889	141	INSUTAMBO AYR	3,311.89	0	13	253	141	
876	10,228	Orden de Pago	78,889	78,889	142	Leiggener Ruben Ricardo	3,580.39	0	17	252	142	
877	10,228	Orden de Pago	78,889	78,889	143	MILANESIO OMAR MIGUEL	1,200.00	0	17	13	143	
878	10,228	Orden de Pago	78,889	78,889	144	OPER.DE ESTAC.DE SERV. SA	7,560.60	0	5	252	144	
879	10,228	Orden de Pago	78,889	78,889	145	PINTURERIA LAURENTI	1,500.04	0	10	252	145	
880	10,228	Orden de Pago	78,889	78,889	146	PIOVANO DANILO PABLO	15,629.26	0	18	13	146	
881	10,228	Orden de Pago	78,889	78,889	147	SANCOR SEGUROS	5,840.01	0	14	18	147	
882	10,228	Orden de Pago	78,889	78,889	148	SANTA CRUZ DANIEL DOMINGO	46,522.00	0	7	13	148	
883	10,228	Orden de Pago	78,889	78,889	149	SENASA	676	0	19	252	149	
884	10,228	Orden de Pago	78,889	78,889	150	Sociedad Rural De Rafaela	210	0	18	252	150	
885	10,228	Orden de Pago	78,889	78,889	151	TALLER METALURGICO LOPEZ	2,410.78	0	17	13	151	
886	10,228	Orden de Pago	78,889	78,889	152	TALLER METALURGICO LOPEZ	1,938.09	0	17	13	152	
887	10,228	Orden de Pago	78,889	78,889	153	TORRAZA LUIS ORDEÑADORAS	20,000.88	0	15	115	153	
888	10,228	Orden de Pago	78,889	78,889	154	TORRAZA LUIS ORDEÑADORAS	12,948.31	0	15	115	154	
889	10,228	Orden de Pago	78,889	78,889	155	TORRAZA LUIS ORDEÑADORAS	4,873.61	0	15	115	155	
890	10,228	Orden de Pago	78,889	78,889	156	TULIO F. VARZZI	1,487.09	0	5	115	156	
891	10,228	Orden de Pago	78,889	78,889	157	COMERCIAL EUSEBIA S.A.	3,861,476.72	0	2	13	157	
892	10,228	Orden de Pago	78,889	78,889	158	CASTELLARI Fer. Y PONS EDITA	316,915.76	0	6	13	158	
893	100,077	Facturas Cuenta Corriente	78,819	78,835	4,584,971	SANCOR SEGUROS	204.53	0	14	18	0	
894	10,228	Orden de Pago	78,889	78,889	159	SANCOR SEGUROS	253	0	14	18	159	
895	60,607	Cobranza	78,892	78,892	21	COOP AGR.GANAD.BDO.DE YRIGOYEN	286,068.08	0	4	200	21	
896	60,607	Cobranza	78,892	78,892	22	PEIRETTI MIGUEL S.R.L.	697,833.36	0	3	96	22	
897	60,607	Cobranza	78,892	78,892	23	PEIRETTI MIGUEL S.R.L.	711,796.80	0	3	96	23	
898	100,050	Factura Cuenta Corriente	78,891	78,896	1	CASTELLARI FERNANDO Y PONS EDI	247,500.00	2	4	13	0	
899	10,041	Ventas Cuenta Corriente	78,896	78,896	56	PEIRETTI MIGUEL S.R.L.	598,392.23	0	3	96	0	
900	60,501	Facturas Cuenta Corriente	78,887	78,896	4,935	SHIFT DIGITAL	148.55	0	30	252	0	
901	80,304	Facturas Cuenta Corriente	78,893	78,896	4,904	BYJ COMBUSTIBLES SRL	724.28	0	5	4	0	
902	80,304	Facturas Cuenta Corriente	78,887	78,896	3,350	BYJ COMBUSTIBLES SRL	812.06	0	5	4	0	
903	80,304	Facturas Cuenta Corriente	78,876	78,896	3,933	BYJ COMBUSTIBLES SRL	792.99	0	5	4	0	
904	100,078	Facturas Cuenta Corriente	78,879	78,896	848	YPF HUGO MANCINI	9,136.30	0	5	13	0	
905	100,078	Facturas Cuenta Corriente	78,879	78,896	849	YPF HUGO MANCINI	9,136.30	0	5	13	0	
906	90,456	Facturas Cuenta Corriente	78,869	78,896	6,433,214	SANCOR SEGUROS	539.32	0	14	18	0	
907	90,456	Facturas Cuenta Corriente	78,869	78,896	6,573,226	SANCOR SEGUROS	420.02	0	14	18	0	
908	100,077	Facturas Cuenta Corriente	78,880	78,896	4,898,565	SANCOR SEGUROS	227.5	0	14	18	0	
909	100,077	Facturas Cuenta Corriente	78,880	78,896	5,157,929	SANCOR SEGUROS	204.53	0	14	18	0	
910	100,077	Facturas Cuenta Corriente	78,880	78,896	4,584,970	SANCOR SEGUROS	204.53	0	14	18	0	
911	100,077	Facturas Cuenta Corriente	78,880	78,896	4,584,971	SANCOR SEGUROS	204.53	0	14	18	0	
912	100,077	Facturas Cuenta Corriente	78,844	78,866	5,213,961	SANCOR SEGUROS	204.53	0	14	18	0	
913	100,088	Facturas Cuenta Corriente	78,850	78,866	229,998	SANCOR SEGUROS	122	0	14	18	0	
914	100,088	Facturas Cuenta Corriente	78,849	78,866	2,299,981	SANCOR SEGUROS	479	0	14	18	0	
915	10,008	Facturas Cuenta Corriente	78,865	78,866	135	SANTA CRUZ DANIEL DOMINGO	47,453.00	0	7	13	0	
916	100,075	Facturas Cuenta Corriente	78,870	78,896	190	ANDRETICH HUGO A	1,000.00	0	8	252	0	
917	24	Facturas Cuenta Corriente	78,873	78,896	205	BELTRAMINO EDUARDO N	2,800.00	0	18	13	0	
918	60,602	Facturas Cuenta Corriente	78,896	78,896	60	FORNARI PEDRO EMILIO	12,967.00	0	9	252	0	
919	60,602	Facturas Cuenta Corriente	78,892	78,896	59	FORNARI PEDRO EMILIO	12,967.00	0	9	252	0	
920	24	Facturas Cuenta Corriente	78,784	78,866	6	BELTRAMINO EDUARDO N	2,000.00	0	18	13	0	
921	100,074	Facturas Cuenta Corriente	78,784	78,866	6	BELTRAMINO EDUARDO N	226,022.73	0	18	13	0	
922	24	Facturas Cuenta Corriente	78,809	78,866	8	BELTRAMINO EDUARDO N	2,000.00	0	18	13	0	
923	60,501	Facturas Cuenta Corriente	78,884	78,896	1,212	ABC	37	0	24	252	0	
924	60,501	Facturas Cuenta Corriente	78,887	78,896	1,226	ABC	44	0	24	252	0	
925	30,601	Facturas Cuenta Corriente	78,870	78,896	1,052	TULIO F. VARZZI	7,190.09	0	5	115	0	
926	100,076	Facturas Cuenta Corriente	78,896	78,896	85	GOMERIA SANTA EUSEBIA	2,205.32	0	11	13	0	
927	100,083	Facturas Cuenta Corriente	78,874	78,896	585	TALLER METALURGICO LOPEZ	1,294.70	0	17	13	0	
928	100,076	Facturas Cuenta Corriente	78,874	78,896	585	TALLER METALURGICO LOPEZ	1,939.21	0	17	13	0	
929	90,103	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	17,214.71	0	2	13	0	
930	58	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
931	155	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	31,483.81	0	2	13	0	
932	53	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
933	100,076	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	1,875.48	0	2	13	0	
934	10,304	Facturas Cuenta Corriente	78,871	78,896	4,554	COMERCIAL EUSEBIA S.A.	1,239.23	0	2	13	0	
935	10,304	Facturas Cuenta Corriente	78,866	78,896	4,494	COMERCIAL EUSEBIA S.A.	2,639.80	0	2	13	0	
936	30,601	Facturas Cuenta Corriente	78,866	78,896	4,494	COMERCIAL EUSEBIA S.A.	618	0	2	13	0	
937	10,239	Facturas Cuenta Corriente	78,879	78,896	4,598	COMERCIAL EUSEBIA S.A.	27,504.00	0	2	13	0	
938	10,801	Facturas Cuenta Corriente	78,879	78,896	4,598	COMERCIAL EUSEBIA S.A.	2,880.00	0	2	13	0	
939	155	Facturas Cuenta Corriente	78,881	78,896	4,631	COMERCIAL EUSEBIA S.A.	53,825.84	0	2	13	0	
940	53	Facturas Cuenta Corriente	78,881	78,896	4,631	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
941	10,304	Facturas Cuenta Corriente	78,881	78,896	4,631	COMERCIAL EUSEBIA S.A.	30,495.36	0	2	13	0	
942	10,173	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	7,200.00	0	2	13	0	
943	155	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	61,917.03	0	2	13	0	
944	53	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
945	100,076	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	1,905.48	0	2	13	0	
946	90,103	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	13,875.53	0	2	13	0	
947	58	Facturas Cuenta Corriente	78,888	78,896	4,696	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
948	155	Facturas Cuenta Corriente	78,894	78,896	4,778	COMERCIAL EUSEBIA S.A.	39,685.19	0	2	13	0	
949	53	Facturas Cuenta Corriente	78,894	78,896	4,778	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
950	90,103	Facturas Cuenta Corriente	78,894	78,896	4,778	COMERCIAL EUSEBIA S.A.	3,742.50	0	2	13	0	
951	58	Facturas Cuenta Corriente	78,894	78,896	4,778	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
952	100,076	Facturas Cuenta Corriente	78,885	78,896	164	FERRETERIA LA TUERCA FLOJA	1,192.68	0	10	13	0	
953	100,076	Facturas Cuenta Corriente	78,892	78,896	173	FERRETERIA LA TUERCA FLOJA	2,252.34	0	10	13	0	
954	100,076	Facturas Cuenta Corriente	78,884	78,896	162	FERRETERIA LA TUERCA FLOJA	3,004.67	0	10	13	0	
955	100,074	Facturas Cuenta Corriente	78,884	78,896	5	CASTELLARI Fer. Y PONS EDITA	148,381.66	0	6	13	0	
956	100,083	Facturas Cuenta Corriente	78,867	78,896	1,543	FESSIA VITO P MAQUINARIAS	2,000.00	0	17	111	0	
957	31,001	Facturas Cuenta Corriente	78,867	78,896	1,543	FESSIA VITO P MAQUINARIAS	8,863.72	0	17	111	0	
958	201	Facturas Cuenta Corriente	78,883	78,896	183	PIOVANO DANILO PABLO	7,126.90	0	18	13	0	
959	205	Facturas Cuenta Corriente	78,883	78,896	183	PIOVANO DANILO PABLO	21,099.01	0	18	13	0	
960	10,187	Facturas Cuenta Corriente	78,860	78,866	1,877,257	EPE	1,720.60	0	25	208	0	
961	150	Facturas Cuenta Corriente	78,860	78,866	1,877,256	EPE	3,672.92	0	25	208	0	
962	70,771	Facturas Cuenta Corriente	78,870	78,896	2,594	CORREO ANDREANI S.A.	297.52	0	12	252	0	
963	100,086	Facturas Cuenta Corriente	78,865	78,866	1,201	BANCO DE SANTA FE	825.3	0	16	252	0	
964	10,228	Orden de Pago	78,931	78,931	160	ABC	81	0	24	252	160	
965	10,228	Orden de Pago	78,931	78,931	161	ANDRETICH HUGO A	1,000.00	0	8	252	161	
966	10,228	Orden de Pago	78,931	78,931	162	BANCO DE SANTA FE	10,176.10	0	16	252	162	
967	10,228	Orden de Pago	78,931	78,931	163	CORREO ANDREANI S.A.	360	0	12	252	163	
968	10,041	Ventas Cuenta Corriente	78,927	78,927	16	PEIRETTI MIGUEL S.R.L.	482,045.85	0	3	96	0	
969	100,050	Ventas Cuenta Corriente	78,909	78,927	2	PRIMO ENRI DAMIAN	435,840.00	20	4	45	0	
970	100,050	Ventas Cuenta Corriente	78,908	78,927	9,543	COOP AGR.GANAD.BDO.DE YRIGOYEN	99,514.22	20	4	200	0	
971	100,075	Facturas Cuenta Corriente	78,899	78,927	210	ANDRETICH HUGO A	1,000.00	0	8	252	0	
972	90,456	Facturas Cuenta Corriente	78,897	78,927	6,573,226	SANCOR SEGUROS	420.02	0	14	18	0	
973	90,456	Facturas Cuenta Corriente	78,897	78,927	6,433,214	SANCOR SEGUROS	539.32	0	14	18	0	
974	100,077	Facturas Cuenta Corriente	78,873	78,897	5,272,029	SANCOR SEGUROS	204.53	0	14	18	0	
975	100,077	Facturas Cuenta Corriente	78,873	78,897	5,272,030	SANCOR SEGUROS	204.53	0	14	18	0	
976	100,077	Facturas Cuenta Corriente	78,911	78,927	5,213,961	SANCOR SEGUROS	204.53	0	14	18	0	
977	100,077	Facturas Cuenta Corriente	78,911	78,927	5,157,929	SANCOR SEGUROS	204.53	0	14	18	0	
978	100,077	Facturas Cuenta Corriente	78,911	78,927	4,898,565	SANCOR SEGUROS	227.5	0	14	18	0	
979	100,083	Facturas Cuenta Corriente	78,913	78,927	625	TALLER METALURGICO LOPEZ	550	0	17	13	0	
980	90,482	Facturas Cuenta Corriente	78,913	78,927	625	TALLER METALURGICO LOPEZ	2,017.23	0	17	13	0	
981	100,074	Facturas Cuenta Corriente	78,915	78,927	7	CASTELLARI Fer. Y PONS EDITA	87,274.91	0	6	13	0	
982	70,506	Facturas Cuenta Corriente	78,927	78,927	5,088	COMERCIAL EUSEBIA S.A.	13,752.00	0	2	13	0	
983	70,771	Facturas Cuenta Corriente	78,926	78,927	5,041	COMERCIAL EUSEBIA S.A.	5,786.00	0	2	13	0	
984	90,103	Facturas Cuenta Corriente	78,923	78,927	5,027	COMERCIAL EUSEBIA S.A.	7,035.21	0	2	13	0	
985	155	Facturas Cuenta Corriente	78,923	78,927	5,027	COMERCIAL EUSEBIA S.A.	16,854.08	0	2	13	0	
986	53	Facturas Cuenta Corriente	78,923	78,927	5,027	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
987	10,304	Facturas Cuenta Corriente	78,927	78,927	5,077	COMERCIAL EUSEBIA S.A.	2,478.46	0	2	13	0	
988	155	Facturas Cuenta Corriente	78,927	78,927	5,077	COMERCIAL EUSEBIA S.A.	32,618.94	0	2	13	0	
989	53	Facturas Cuenta Corriente	78,927	78,927	5,077	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
990	10,173	Facturas Cuenta Corriente	78,927	78,927	5,077	COMERCIAL EUSEBIA S.A.	828	0	2	13	0	
991	10,216	Facturas Cuenta Corriente	78,921	78,927	4,992	COMERCIAL EUSEBIA S.A.	62,400.00	0	2	13	0	
992	10,173	Facturas Cuenta Corriente	78,921	78,927	4,992	COMERCIAL EUSEBIA S.A.	1,728.00	0	2	13	0	
993	155	Facturas Cuenta Corriente	78,919	78,927	4,960	COMERCIAL EUSEBIA S.A.	40,640.08	0	2	13	0	
994	90,103	Facturas Cuenta Corriente	78,919	78,927	4,960	COMERCIAL EUSEBIA S.A.	6,599.70	0	2	13	0	
995	53	Facturas Cuenta Corriente	78,919	78,927	4,960	COMERCIAL EUSEBIA S.A.	1,440.00	0	2	13	0	
996	10,304	Facturas Cuenta Corriente	78,919	78,927	4,960	COMERCIAL EUSEBIA S.A.	6,716.19	0	2	13	0	
997	155	Facturas Cuenta Corriente	78,910	78,927	4,894	COMERCIAL EUSEBIA S.A.	27,557.78	0	2	13	0	
998	53	Facturas Cuenta Corriente	78,910	78,927	4,894	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
999	90,103	Facturas Cuenta Corriente	78,906	78,927	4,858	COMERCIAL EUSEBIA S.A.	8,225.01	0	2	13	0	
1000	155	Facturas Cuenta Corriente	78,906	78,927	4,858	COMERCIAL EUSEBIA S.A.	16,063.86	0	2	13	0	
1001	53	Facturas Cuenta Corriente	78,906	78,927	4,858	COMERCIAL EUSEBIA S.A.	720	0	2	13	0	
1002	100,076	Facturas Cuenta Corriente	78,902	78,927	959	TOGNON BOMBAS Y MOTORES ELECT.	5,785.12	0	10	117	0	
1003	90,494	Facturas Cuenta Corriente	78,887	78,897	1,762	TORRAZA LUIS ORDEÑADORAS	2,176.81	0	15	115	0	
1004	10,010	Facturas Cuenta Corriente	78,891	78,897	770	INSUTAMBO AYR	1,093.00	0	13	253	0	
1005	100,086	Facturas Cuenta Corriente	78,898	78,927	101	BANCO DE SANTA FE	596.42	0	16	252	0	
1006	80,304	Facturas Cuenta Corriente	78,893	78,897	107,955	OPER.DE ESTAC.DE SERV. SA	453.76	0	5	252	0	
1007	80,304	Facturas Cuenta Corriente	78,876	78,897	64,604	OPER.DE ESTAC.DE SERV. SA	460.56	0	5	252	0	
1008	80,304	Facturas Cuenta Corriente	78,921	78,927	67,128	OPER.DE ESTAC.DE SERV. SA	515.53	0	5	252	0	
